taxid
653446
447095
559297
559298
34099
1072467
331104
1075399
1074889
1316444
1229512
600809
546991
1306135
1268274
1306134
7091
360910
568707
1208658
518
1172205
1247649
1208660
1403053
568706
743277
1017264
340100
1239934
411555
390236
1398490
521010
224326
1328311
521008
521007
445985
1245910
1155096
412419
1081646
1234596
290434
1421551
1329908
47466
1302858
1435045
412418
314724
1398491
445987
9913
930990
332648
1290391
999810
446465
15368
159
1045858
526224
759914
1133568
1042417
1161918
1355477
375
476282
1037409
1245469
288000
376
1404864
7739
1393
1042163
633149
359391
235
1104320
430066
262698
520450
520454
520455
483179
1104321
36855
1408887
1423891
1407053
546272
941967
703352
1029825
224914
520465
29459
568815
444178
120576
520461
204722
29461
470137
1112912
1004954
520487
372461
261317
563178
107806
1005090
224915
1009859
1009858
713600
713601
713603
593275
198804
713602
561501
1009856
1005057
1009857
339670
398577
331271
95486
1055524
331272
216591
406425
292
1009846
350701
134537
28095
999541
626418
1176492
41899
482957
13373
243160
412022
320389
320388
395019
985079
87883
441162
441163
1229205
391038
398527
884204
357348
320372
28450
360118
557724
320373
441156
1439855
1439854
1229785
1306418
1306419
1439852
272560
1437000
1249471
1435994
1249472
1335307
536230
1435372
1249473
1249474
1249659
1306420
1306421
1306417
1435984
1249475
1249476
1249477
1249468
1241583
1249658
331978
1435365
882378
1468409
640510
2654982
640512
416344
758793
758796
1097668
1249660
1241582
57975
1249664
1249665
1249662
1249663
1249661
1250339
1249667
1249668
269482
1449978
266265
1469502
657324
515622
135651
6238
6239
281687
31234
273068
521460
632292
632335
632348
632516
608506
632518
351627
926550
511051
1056495
768670
397948
9483
7868
1170562
99598
1358410
1367491
1273173
195
1183378
1183379
1183380
360104
360105
1240980
360106
1244528
196
1093099
1273266
688354
360107
1244531
1031564
1338035
1347340
195099
360109
197
1357994
1380767
1380768
1383068
354242
478547
1408176
567106
757425
645464
1211776
1385720
1385723
1385721
1385722
192222
1201032
1295010
718271
1388750
1388749
1453989
1453988
201
1031536
1388753
1500960
1388751
1388752
580033
1182531
1182537
1182538
1182540
1182533
1182534
1182535
1182539
1182536
1182532
1325634
294748
573826
284593
1136231
5482
294747
9615
860228
521097
5601
246194
1231626
1234679
208596
1266845
1437824
479433
190650
565050
509190
366602
158822
1208324
590998
446466
688270
1348584
1348585
867900
979
593907
498211
414004
1202554
9807
306901
759272
1173020
266779
485918
1229831
658600
83560
1434770
1460373
1434773
243161
1234369
1234367
1234368
1112252
1221877
1112254
1112267
331636
1218176
1112250
1050219
1218353
1218357
1218354
500464
1050221
929557
1218355
1218358
1218356
471472
564416
564417
564418
564419
1071753
1071754
1071755
315277
580047
580049
672161
1431547
759363
759364
813
1071756
1071757
1071758
272561
573237
707183
707184
596777
1100832
1071759
1071760
1071761
1340852
1340853
1071762
1071763
1100833
1071764
707187
707186
718219
707185
1071765
1260222
1260223
1071766
1071767
907272
1071768
1071770
1075087
1071771
1071769
1071772
1071777
1071773
1071778
1071779
1071780
1071781
1071782
1071776
1075085
1075086
1071775
471473
1071774
887712
658599
1071783
907263
907266
907267
907271
1007871
1007870
634464
83555
218497
227941
264202
981222
517417
340177
290315
331678
290317
290318
326427
324602
480224
517418
9358
243365
290398
251229
8478
878220
1303518
7719
1333848
290338
637910
1353983
1400770
1442370
1279043
569365
1151026
28447
443906
1097677
306902
272562
991791
863638
1341692
1415775
1520
290402
1491
1415774
536232
498214
441770
413999
441771
498213
929506
935198
515621
508767
758678
441772
941968
1521
29343
573061
717608
720554
431943
583346
748727
386415
86416
1262449
195103
195102
1345695
610130
36745
1548
1505
755731
1042156
1509
1121335
499177
1231072
1513
396776
404692
454286
246410
222929
469472
490068
490069
490065
490066
469470
454284
469471
443226
645133
1213857
279058
1005048
28229
1458425
1458426
285
1392005
469383
741705
717962
751585
309798
583355
1144275
983644
1531429
700015
1348662
191610
548476
1121353
161896
1285583
698966
698962
698973
698963
698965
698967
698968
698969
698970
698972
698964
698971
558173
196164
108486
1718
196627
1310161
340322
1232381
1232383
1404245
1121362
1223515
156978
306537
645127
35755
1224162
1224163
1087454
679896
1719
1168865
1089446
1087452
1074485
1087451
1087453
681645
935697
1161911
765874
889513
1117942
935298
662755
161899
1487956
1200352
996634
65058
945711
945712
1006579
504474
1267754
401472
858619
1224164
777
434922
360115
227377
1293501
1321945
325775
10029
1173022
216432
1301515
1301520
1301521
290339
28141
1138308
693216
469378
1296100
1296121
1334442
1296104
1296107
1296109
1296111
1296101
1385412
1296102
1296103
1296105
1296106
1296117
1296108
294750
1296110
1296112
367775
235443
283643
214684
1296096
68895
266264
1042878
164546
1263492
755178
292563
292564
43989
65393
395961
497965
41431
395962
4903
880070
2024830
1198232
1314674
56107
1220924
269798
1284197
13035
7955
9361
284592
159087
639282
1006576
55583
1131462
1147129
243164
216389
1193806
255470
1432059
1432060
1432061
1193807
633145
1388758
311424
552811
546414
319795
745776
709986
937777
693977
243230
57497
398578
742013
522772
1274
644282
439235
756499
871963
272564
138119
142877
880072
177437
651182
577650
1167006
96561
485915
525897
706587
646529
768704
768706
177439
485916
868595
767817
760568
349161
696281
643562
690850
207559
641491
525146
1121448
1121451
573370
1322246
526222
391774
573059
882
881
694431
653733
589865
868864
768672
490899
765177
246195
198628
590409
579405
1427366
561229
14
515635
398580
10020
983548
313590
1168034
1043628
7217
7220
7222
7227
7230
7234
7237
7238
7240
7244
7260
7245
471854
1217721
1379159
926556
9371
634503
1288122
667120
498217
718251
479437
502558
269484
205920
1249651
1249652
1249653
1249654
1249655
1249656
1249650
1423892
302409
254945
391036
1338011
172045
445932
929562
284813
907965
876142
1178016
364733
1263415
1300066
1416753
935296
1028307
1421338
640513
550
1333850
1333851
1333849
1045856
1354030
716541
1211025
718254
1104326
701347
399742
1166130
693444
565655
936153
1201292
1206105
1287066
474186
226185
1261557
1155766
1352
333849
1158600
1344042
768486
53346
1351
481877
696363
877507
9796
931890
284811
9365
716540
665029
1407062
1407063
1407064
634500
644651
634499
215689
465817
1313290
650150
314225
1440052
216592
745156
362663
585055
655817
1329907
405955
1274814
1322345
481805
340184
413997
199310
536056
758831
585397
1245474
316401
1412834
331112
1109442
585034
585057
714962
1355100
1435461
595495
591946
1335916
1033813
316435
585395
1134782
1133853
1133852
585396
574521
331111
1248823
1248903
1248902
1248915
444450
155864
1328859
1330457
544404
573235
701177
1048689
1072459
685038
910348
1382700
585035
409438
431946
439855
869729
585056
1050617
696406
364106
941323
566546
741093
316385
1403831
1110693
511145
316407
585054
663278
1286171
515620
903814
515619
657318
657317
657319
717961
1287681
132920
262543
360911
1399115
858893
212818
215243
1016849
91928
348802
853
657322
717960
9685
550540
589924
333146
1163730
381764
771875
1166018
59374
1078123
546269
661478
334413
1128425
1300067
531844
1034807
1041826
1094466
986
96345
1452725
1452724
402612
880071
717231
755732
694068
743788
1442371
1442368
1347342
984129
676032
594679
1356861
1163389
28110
484022
1547445
573569
263
1232394
351581
458234
376619
393011
1432652
1450527
1452728
401614
510831
177416
1001534
1001542
418136
1341656
1859
106370
1855
298654
2716812
767434
651822
1267021
1215603
1450154
5518
909455
660027
1089457
1229664
2502994
1089451
1080343
1089452
1080344
1089448
1089458
1089449
1028729
101028
334819
851
190304
8049
644352
685588
1005058
395494
9031
1077286
1127707
553190
525284
1009464
69293
1173025
861299
379066
483547
235909
691437
1233873
1921421
471223
550542
544556
581103
420246
634956
33941
404380
316067
398767
269799
345632
443143
443144
35554
663917
243231
351605
526225
565033
48883
1196095
1085623
1129794
983545
1104152
1116229
1183438
251221
1173026
670483
272568
33996
290633
1288313
1224746
3847
526226
1112204
337191
471189
9595
29730
411154
391165
1051974
1052004
1052095
682795
1198114
655863
1353255
944289
1445510
233412
862964
1232659
727
281310
1295140
866630
935897
1334187
374930
374931
262727
262728
71421
862965
738
557723
1322346
1453496
349521
795797
656519
572479
502025
760192
51589
1417673
272569
1592728
866895
2242
751944
64091
748449
2252
523841
309800
60847
485914
213554
768066
1504981
797210
768065
293091
1033806
519442
1354791
349124
416348
797299
543526
65093
31909
555778
797302
382638
1002804
182217
1163745
537971
1172562
936155
1216962
235279
679897
985081
985080
1391728
1391727
210
1391726
85962
585535
290847
684950
585538
869727
1055531
1055532
592205
693745
1407462
1407463
765964
1055527
866344
866345
102608
866346
563041
907240
357544
1163743
907238
102611
85963
907237
1426844
1248725
1248726
570508
1163742
765963
1055528
1055529
1234365
1234600
765962
794851
1163740
1163741
1163739
512562
1352356
907239
1311573
1321939
1321940
1321941
1321938
1127122
1382920
1382921
1382922
1382923
1382924
1382925
1382926
1382927
637913
35701
757424
204773
316274
10181
760142
582402
1043627
447093
544712
544711
2059318
9606
1142505
1157616
994086
608538
547143
547144
547146
380749
1356852
1385664
1227739
415426
670307
582899
1029756
717785
228405
1321370
283942
945713
453591
583356
1313172
572544
710696
743718
575540
933084
290400
1349767
375286
1508404
1871619
471856
523791
1071382
1071383
759362
880591
266940
452652
1134687
1191061
1308980
1006551
1333852
571
573
507522
1263871
1244085
1392500
1380908
1049565
1193292
1392499
1125630
1199150
1094170
1087440
1225181
1328324
1328325
1123862
484021
1406314
640131
244366
284590
1162310
72000
634177
1296990
981350
644223
1235834
521045
479435
1382522
1449976
1296120
1296119
1331196
1296122
1296123
562970
478801
486041
226302
1245769
559295
357809
983544
891391
1579
1314884
272621
695562
695560
387344
1334191
1001583
1071400
511437
1051650
321967
998820
543734
999378
1318635
1215914
498216
1423732
748671
353496
390333
321956
767455
712938
767453
334390
324831
326425
405566
767462
767456
1587
880633
1291742
909954
633699
1408186
257314
1033837
1130798
1446494
537973
525337
1327988
1590
644042
220668
1284663
767468
889932
557436
1340495
557433
491077
1358027
1088720
47715
1316933
1318634
568704
1069534
314315
712961
1624
362948
714313
1545702
420889
420890
1358
1104322
1295826
416870
746361
272622
1111678
929102
1046624
684738
1399116
1117941
557598
7897
1234378
363253
649349
1367079
1212491
449
661367
29423
423212
400673
297245
297246
933093
1046631
1312904
446
272624
1199191
1389489
281090
347515
133924
111781
985895
172
355277
355276
267671
189518
573825
1395589
1048260
1441628
1162668
395495
40542
1229758
349519
1229756
762550
762051
427140
203120
1107880
979982
1215343
1379160
1457190
881621
1638
1126011
653938
637381
393133
1288295
882095
1639
1334565
393126
552536
393130
930782
930781
882094
563174
1234141
1030009
1234142
1437838
932920
882097
879088
882020
879089
932919
882096
879090
1457187
1457188
1230340
863767
683837
386043
379508
9785
28031
444177
1145276
9544
458233
9315
699246
242507
318829
1271791
1143193
1143189
644358
156889
1288970
1430440
342108
697281
1230383
3983
75985
1261126
1311759
1311760
1316932
1249531
1222034
1249526
221988
1432056
1433287
1434214
1434215
313603
394221
37487
869210
443254
225937
1163748
351348
1420917
1420916
490759
717774
491952
400668
643867
698440
1486262
3880
657316
1064535
504728
526227
747676
1298852
9103
1191523
940190
1090974
13146
2151
1406864
754035
765698
763057
266835
536019
660470
1052797
1006006
43687
399549
655827
1291519
1291518
655844
877455
868131
1379702
634498
2173
224719
573064
573063
243232
644281
1301915
579137
351160
1041930
304371
259564
1434104
419665
402880
444158
426368
267377
1053692
406327
456320
410358
83986
368407
644295
547558
679926
882090
1094980
867904
190192
456442
593750
990316
1110509
349307
679901
188937
1434106
1434107
1434108
269797
1434109
1434110
1434111
1434113
192952
1434114
213585
1434115
1236903
1434117
1434118
1434119
1434120
1434099
1434100
1434102
1434103
1434121
523844
1434123
339860
521011
323259
79929
866790
187420
647113
523846
880724
1156937
481448
420662
265072
272630
440085
661410
419610
460265
693986
441620
426355
426117
1384459
395965
243233
187303
1091494
857087
754477
754476
583345
666681
582744
887061
294746
856793
349215
979556
683840
30608
465515
1270
1173027
449447
1032480
644283
648999
535722
559304
548479
1144889
1541959
13616
264732
480
1236608
1124991
80854
1069443
29902
1433126
91626
1220926
1290454
516051
886377
10090
9669
573729
1299325
1303024
1001714
1198627
572418
243243
1299330
1299329
1764
1229671
262316
1199187
1765
1206780
717522
413996
561275
1048245
1205676
1205675
1205674
1205677
1774
710421
350054
278137
1232724
1299331
487521
1138382
1138383
1299326
1299328
557599
561304
459424
1131442
216594
700508
710685
1772
212767
246196
875328
164757
189918
164756
1168287
1273687
1773
1452723
1427516
1138877
1010836
1010835
1310114
443149
443150
83331
707235
1310115
1306414
336982
1437856
83332
1010834
478434
478433
478435
1249615
1091500
1091501
1097669
1306400
1304279
395095
1445606
362242
350058
1138871
347258
347257
243272
1316930
767465
956483
289397
743966
2113
29554
340047
1124992
2095
45361
512564
1246955
86660
637387
943945
496833
2128
2096
1006581
708616
2097
662947
663918
662946
662945
1111676
859194
941640
2098
347256
1116211
907287
295358
754503
262722
262719
634997
1129369
872331
936139
1118964
866629
880447
29561
267748
862259
436113
865867
272632
2102
1415773
1403316
272633
1112856
722438
1238993
2104
1441379
743965
1292033
708248
768700
262723
2109
1197325
743967
1367536
333113
59463
480520
1583100
483219
1278073
246197
479431
228908
457570
547559
797303
406552
797304
694430
268739
2257
1064592
1071378
598659
660122
546263
242231
528354
521006
489653
374833
487
604162
272831
935599
909420
1386087
935591
935588
935593
1095685
122586
935589
942513
122587
662598
630588
881290
935791
944018
1287680
1028801
1028800
1286528
434131
222891
331117
1266766
5141
367110
1266714
1266767
1266715
510951
510952
446683
700598
108931
749222
387092
323097
323098
472759
323261
105559
228410
335283
153948
261292
436308
926571
323848
37326
1127134
247156
1415166
196162
1205910
446468
313624
61853
592029
1454201
1037528
578461
272131
317936
103690
28072
279238
1088721
702113
511062
670487
221109
9978
439375
529
391626
391616
28118
1045004
203123
871575
698738
1031710
40137
504832
633147
1128401
262768
911162
1224258
1262450
794903
452637
8128
357244
334380
867902
1401325
9258
9986
39947
8090
56110
179408
693746
30611
9940
926562
1126833
160799
44251
189425
697284
1116391
997761
1036673
189426
1406
1429244
349520
1052684
886882
1268072
1536774
1536775
1536769
1536770
1536771
1536772
1536773
1566358
324057
481743
169760
985665
1343739
694427
9598
93218
573737
1416914
93220
93221
93222
656178
932677
706191
1123863
1095774
1076550
592316
1484158
1484157
712898
9555
435591
765952
482561
502780
1939674
1367847
318586
35722
402881
33033
314260
1156157
1075089
747
1304890
1304873
584721
1147130
1132496
272843
29471
218491
561230
1218933
554
1905730
561231
701521
278197
1408206
485917
762903
1082931
338963
338966
324925
1192197
484770
370438
1429867
1218708
1297591
5076
1170229
1170230
933388
933390
1292256
1365484
500485
699033
1496
272563
699034
699032
645462
699036
699035
699037
645463
875453
123214
1229662
7757
403833
383629
1423144
391619
450851
82310
80661
658445
291112
1142394
3218
263820
2045
530564
756272
521674
666509
1526927
36329
891974
118163
1137138
944288
61647
515849
313598
365044
296591
991905
576610
312153
452638
9601
400092
3694
1562970
879243
431947
837
1030843
242619
908937
767031
246198
553174
839
575614
54126
9813
146891
1219
93060
167546
59922
74546
167542
167555
59920
1501268
1501269
1171373
909952
1031709
1091045
1234380
1134454
267747
553199
1114967
1114969
1114966
1276648
1170318
1744
767029
290512
1266738
529507
588
1157951
82654
342610
326442
1348114
234831
383855
1367541
748280
658429
1051003
1051004
1280938
1093787
287
1408271
1408272
557722
1408273
1408274
1408275
1408276
1408277
941193
1415629
1089456
1279008
1279007
1407059
381754
1457392
388272
1367494
1367493
1147787
208964
1352354
1340851
1427342
208963
1400868
1448140
237609
74829
930166
994484
587753
1441629
157783
1294143
384676
1037911
1114970
294
1334632
205922
216595
743720
1301098
1147786
1001585
399739
1435044
1435058
1388763
157782
70775
1282356
1124983
1420599
220664
931281
303
1196325
351746
76869
1331671
160488
1211579
231023
1215087
1042876
390235
1245471
216142
29438
321846
306
1259844
1611770
150396
1028989
1415630
1207075
69328
1495331
316
379731
96563
1196835
1123519
996285
644801
1357279
205918
223283
675635
1123383
1123384
416591
688269
911045
1045855
743721
314722
84753
1151754
1365824
1277687
1305764
259536
335284
571800
349106
313595
357804
314282
418459
1240226
630390
1007105
285811
1302712
861557
426418
178306
340102
410359
384616
698757
1104324
272844
1185654
186497
70601
342949
1183377
529709
694429
745277
1151116
741091
105219
428406
402626
1366050
859656
859655
305
267608
859657
1031711
365046
1286170
54291
145458
10116
288705
1442369
347834
491916
1432050
1328306
1432049
1041138
1033991
395491
754523
395492
216596
424182
348824
1125847
698761
456999
1287689
1031333
747089
246409
1279484
1279483
1279481
1279482
1279480
666685
272942
272943
349102
349101
1063
992186
685727
1833
1136179
101510
632772
543736
37919
1435356
1564114
1565605
192843
529884
648757
316055
316056
316057
652103
316058
395960
34018
1150469
269796
1036743
1165933
1130832
518766
762570
347255
293614
1105110
391896
336407
1105107
293613
272944
42862
1032845
1144888
652620
416276
1105112
1269334
1105114
1105108
562019
481009
1290428
1105096
1105094
1105097
1105098
1105095
1290427
449216
1105099
1105113
1105105
1105104
1105102
1105103
1105100
1105101
452659
1337396
1338411
783
272951
941638
1105109
1003202
1003201
257363
1528098
693978
1354240
1228997
1271752
992406
373994
313596
585394
657315
718255
159346
383372
357808
375451
391595
762948
680646
988480
983917
42256
266117
246200
292414
203119
637887
697329
1160721
657321
213810
657314
657323
657313
761193
471857
1160507
764097
929587
889517
464025
929629
947035
643680
1095001
947036
764102
721032
764098
1177187
1182968
947039
1182966
1182967
285006
4932
658763
471859
929585
947040
1434269
764100
764099
580240
462210
929586
1087981
1163633
1163641
1163632
1165457
1163638
1163639
1163640
1163643
1163644
1163636
1163637
1163646
1163647
1163648
226230
1165456
4935
1769366
203122
405948
1179773
27679
1333523
146919
761659
1307761
391037
369723
1197719
218493
1382510
28901
1208611
1029983
1406860
1124917
454166
984211
1454592
1454590
1173427
1320309
1194154
321314
1271863
98360
926034
1412460
1412459
1412587
1412461
1412585
1412462
1412453
1412454
1412463
1412598
1412599
1412586
1412457
1412458
1412464
1412584
1412465
1412600
1412455
1412456
1412451
1243618
1243619
1243620
1243621
1244111
1244112
1244113
1244118
1244119
1244120
1244122
1244121
1412549
1412539
1412538
1412567
1412572
1412535
1412466
1412467
1412468
1412469
1412470
1412471
1412601
1412529
1412528
1412548
1412547
1412546
1412602
1412552
1412556
1412568
1412545
1412544
1412537
1412536
1412543
1412566
1412603
1412604
1412605
1412606
1412559
1412534
1412607
1412608
1412553
1412550
1412609
1412610
1412564
1412611
1412612
1412533
1412532
1412570
1412613
1412614
1412615
1412617
1412618
1412531
1412558
1412619
1412542
1412569
1412530
1412592
1412593
1412594
1412595
1412596
1412597
1412525
1412557
1412565
1412561
1412616
1412554
1412563
1412562
1412560
1412541
1412540
1412551
1412555
1412571
1412526
1412527
1412583
1412582
1412581
1412580
1412579
1412578
1412577
1412576
1412575
1412574
1412573
1412588
1412589
1412590
1412591
550537
1412500
1412501
1412493
1412494
1412487
1412497
1412473
1412474
1412496
1412472
1412485
1412486
1412502
1412498
1412452
1412499
1412488
1412506
1412490
1412477
1412480
1412478
1412489
1412517
1412513
1412521
1412523
1412508
1412475
1412514
1412512
1412522
1412520
1412509
1412511
1412519
1412510
1412524
1412479
1412505
1412504
1412491
1412516
1412515
1412484
1412518
1412476
1412503
1412507
1412492
1412481
1412482
1412483
1412495
1225522
1081093
550538
1124936
1160717
1299044
1271864
454169
1267753
859199
1454603
1454606
1454627
796731
796733
858308
796730
858305
796732
858307
858306
423368
1454620
877468
295319
476213
605
1298917
439843
1064551
220341
1132507
527001
209261
588858
1008297
1454642
568708
85569
568709
996633
99287
216597
909946
718274
1171376
990282
1454639
1271862
446469
984262
9305
322104
578458
653667
402676
483514
284812
77105
665079
526218
640132
927704
546271
936435
578457
1346614
614
1249634
1334564
435998
273526
1441930
682634
768492
1006598
1348660
82996
399741
768490
768493
1327989
488142
138074
326297
693974
693970
325240
402882
399599
407976
693973
318161
318167
458817
323850
211586
398579
225849
399804
319224
425104
94122
60480
60481
351745
637905
392500
621
300268
754093
300267
591020
1282357
198215
198214
373384
1282358
623
216599
300269
630626
1454006
580332
1117647
331113
886293
394
366394
266834
1286640
693982
698936
1235461
382
1230587
707241
471855
2776143
1196094
63612
1239307
1002809
929556
1254432
56
42254
4558
1343157
43179
479434
990650
760011
158189
158190
215467
743722
1538644
690566
452662
627192
484429
1123269
745310
1609977
1549858
392499
317655
1515612
1260251
1335757
889378
573413
665571
869211
1276258
1276227
1276246
1276221
2144
838561
1276257
1276229
1276220
504472
1379870
999809
49012
1391915
1283842
1280524
1280523
1283841
446470
111780
703339
1229492
1280
1321369
1323661
1305598
273036
1458279
1123523
585143
1392476
1155084
1193576
93062
889933
685039
681288
1074252
359787
359786
869816
985006
1118959
282458
985002
282459
196620
418127
158878
158879
93061
1368166
1194085
1201010
1074919
523796
1006543
548473
663951
1028799
1406863
546342
426430
396513
1282
176280
1449752
176279
279808
1283
1284
698737
1034809
1276282
1266717
984892
937773
342451
1194526
1288
591019
399550
639283
40324
1163399
868597
522373
391008
216778
721885
378806
519441
1309806
1417990
1311
1261567
208435
205921
1427374
342616
1203670
1309807
1318615
1231389
862970
862971
1328
1353243
862969
696216
862968
1247189
759913
663954
1334
617121
553482
1051072
1403449
553483
1336
637909
981539
990317
467705
1069533
1346
1318633
862967
862966
591365
1076934
1116231
365659
1198676
1155071
511691
1437447
210007
1302863
927666
760570
1114965
936154
873447
981540
189423
488221
1408179
574093
561276
516950
373153
512566
487214
869269
869216
488222
1313
869215
488223
1159083
171101
869311
869312
869309
1130804
525381
170187
487213
697283
1054460
1314
1235829
487215
1048264
1336746
1207470
370552
286636
370554
798300
1010840
370553
198466
293653
319701
186103
370551
193567
1437008
1440772
1437007
160491
1046629
1048332
347253
1304
388919
1156431
1419814
672190
391295
1214179
391296
993512
568814
1004952
1005042
423211
945704
218494
1184252
1246365
568813
1005041
1004951
1007064
1340847
1276647
1380773
1408178
299768
1051074
322159
264199
1187956
767463
1308
218495
68570
1434306
1081613
457425
227882
749414
1003195
1214242
68192
1214101
1303692
1907
455632
1133850
1203460
457428
1403539
40318
591167
1343740
680198
1262452
1265601
862751
953739
362257
653045
479432
7668
930992
679936
1051632
330779
1028566
1028567
1435377
930943
1241935
425944
429572
427317
1132501
427318
1132497
1132503
1132504
1132506
426118
930945
439386
419942
2287
555311
273057
273063
1163617
709032
204536
436114
563040
326298
929558
748811
760154
525898
1150621
387093
9823
2734
269084
1140
64471
110662
316279
1131
321327
1280380
585423
585425
195253
1173263
316278
1350461
32051
166314
1147
1143
1148
1080228
1080229
1080230
335543
645991
335541
643648
56780
59729
31033
1472165
441960
441959
203275
1097556
1868482
451
1008459
743973
937774
1209989
377629
586416
926566
401053
945021
99883
1071380
1071381
1298593
1208320
1123366
85643
1603555
1089553
644966
525903
635013
509193
580331
2325
583358
496866
573062
399726
697303
1094508
580327
698948
858215
717605
525904
269800
469371
391623
1505907
187878
69014
523849
195522
523850
604354
1042877
246969
163003
582419
638303
75906
667014
289377
795359
747365
289376
697581
368408
1365176
1184251
309801
471852
273075
273116
1054217
444157
768679
999630
555079
484019
391009
633148
197221
1394889
1408159
243274
2336
590168
309803
390874
1408160
1157948
1157947
126740
126738
648996
580340
751945
743525
275
262724
300852
798128
762633
578455
717772
717773
1255043
396595
1033854
713587
292415
765911
765912
1076588
317025
426114
75379
40754
1110502
1286976
595494
1076872
72359
5217
545695
906968
744872
243275
1155775
1155776
491081
455434
666714
686990
243276
1095955
491079
491080
491078
545776
1291379
545694
221027
1539298
869209
127582
1247866
1234776
431241
1344414
203124
559882
1215336
1215328
559305
1215334
1215330
1215329
1215332
1215339
1215341
1215337
1215331
647933
663202
1220162
4565
203267
649638
1661
1435056
521096
656061
869212
9739
87280
336963
42094
134821
505682
273119
565575
55588
1159556
237631
105487
436907
1246301
595537
543728
948595
479436
391735
1637999
240016
253628
263358
526221
1202531
498257
1219076
882102
55601
680
2902295
666
1093790
1134456
935297
579112
593588
1420885
243277
914149
345073
190893
903510
28173
1211705
670
1429044
1116375
678
575788
1051646
672
216895
914127
196600
30538
403957
29760
993615
706473
572478
985053
716544
865938
759620
1045854
885923
36870
1142511
754409
225364
1236909
1236908
1410384
292805
66084
742152
78245
380358
1304892
190486
981368
339
509169
314565
190485
990315
316273
346
1308541
1137651
1308548
1308549
1308544
1308545
1308546
1240239
347
342109
1458476
360094
383407
56458
8364
40576
406818
1123505
1437823
406817
1354304
446471
160492
405440
405441
1401256
183190
788929
155920
284591
1445506
1437815
1453495
630
393305
930944
1262462
1454377
631
28152
1035377
349746
360102
214092
637382
637385
632
187410
377628
386656
649716
637386
547048
229193
748678
633
349747
273123
502801
502800
29485
29486
367190
4577
63186
398743
1333698
559307
555217
627344
622759
1194424
264203
627343
579138
744985
859653
543913
245012
245014
649756
1228987
86106
1415657
1248727
83406
1199245
134287
1385755
1408204
1229909
338191
1235990
573658
522306
452471
1029718
1508644
1041809
1041504
1453429
511995
673862
186490
1240471
203907
291272
859654
244581
311458
1202536
1202537
667013
1202538
1202539
1202540
387662
459349
477974
1193729
1401328
1495769
138072
1427984
573234
476281
1208922
1208923
1208918
1267577
1208919
1208921
1208920
374847
